,tracking_id,datetime,windmill_generated_power(kW/h)
3392,WM_29441,2019-07-02 11:33:20,4.724558
3393,WM_15806,2019-03-04 08:43:20,5.159119
3394,WM_3127,2018-11-26 19:53:20,4.6939464
3395,WM_18212,2019-03-25 11:43:20,2.4803476
3396,WM_27838,2019-06-20 20:43:20,7.530831
3397,WM_38982,2019-09-13 10:43:20,2.7875104
3398,WM_25820,2019-06-05 22:33:20,7.254442
3399,WM_34735,2019-08-11 18:43:20,5.4169765
3400,WM_17000,2019-03-14 21:23:20,4.211725
3401,WM_12354,2019-02-05 01:43:20,9.257109
3402,WM_22203,2019-05-08 21:43:20,4.2547073
3403,WM_36805,2019-08-26 19:13:20,4.2643814
3404,WM_32424,2019-07-23 19:53:20,2.764838
3405,WM_1786,2018-11-13 20:53:20,3.1357825
3406,WM_7831,2019-01-02 05:33:20,8.150494
3407,WM_24210,2019-05-23 02:43:20,2.9526045
3408,WM_22966,2019-05-14 10:13:20,4.096717
3409,WM_38499,2019-09-09 15:23:20,4.926376
3410,WM_12737,2019-02-07 18:43:20,7.78286
3411,WM_31149,2019-07-14 18:03:20,5.0495753
3412,WM_5001,2018-12-10 17:03:20,7.0828886
3413,WM_31864,2019-07-19 19:43:20,6.3496532
3414,WM_12494,2019-02-06 01:33:20,11.037514
3415,WM_6889,2018-12-26 14:13:20,13.56925
3416,WM_26800,2019-06-13 04:03:20,4.5658603
3417,WM_3330,2018-11-28 06:23:20,5.7687855
3418,WM_18565,2019-03-28 00:53:20,2.8597517
3419,WM_36864,2019-08-27 05:03:20,2.8483422
3420,WM_392,2018-10-31 23:03:20,4.8400483
3421,WM_18510,2019-03-27 15:43:20,4.1672115
3422,WM_34216,2019-08-08 02:43:20,6.026749
3423,WM_4196,2018-12-04 20:23:20,9.220925
3424,WM_18616,2019-03-28 09:43:20,2.7096906
3425,WM_29506,2019-07-02 22:33:20,8.029109
3426,WM_18965,2019-04-04 07:53:20,4.779963
3427,WM_18587,2019-03-28 04:33:20,4.8504543
3428,WM_12857,2019-02-08 15:13:20,6.2022667
3429,WM_12016,2019-02-02 16:53:20,11.056287
3430,WM_25918,2019-06-06 15:23:20,4.1925526
3431,WM_23100,2019-05-15 08:43:20,3.9520435
3432,WM_312,2018-10-31 09:33:20,10.243557
3433,WM_16658,2019-03-12 06:43:20,7.607715
3434,WM_5868,2018-12-18 23:43:20,10.9378
3435,WM_6013,2018-12-19 23:53:20,10.11266
3436,WM_5855,2018-12-18 21:33:20,9.507721
3437,WM_21942,2019-05-07 01:43:20,4.346925
3438,WM_6675,2018-12-25 01:53:20,9.351674
3439,WM_31222,2019-07-15 06:13:20,7.036622
3440,WM_5949,2018-12-19 13:13:20,9.5706215
3441,WM_13528,2019-02-13 13:53:20,6.3470826
3442,WM_4160,2018-12-04 12:33:20,11.36207
3443,WM_9673,2019-01-15 08:33:20,5.3510385
3444,WM_29568,2019-07-03 08:53:20,3.0533767
3445,WM_30873,2019-07-12 19:03:20,6.303185
3446,WM_10520,2019-01-21 13:13:20,10.677359
3447,WM_29076,2019-06-29 20:43:20,7.690636
3448,WM_28662,2019-06-26 19:33:20,6.441112
3449,WM_24169,2019-05-22 19:53:20,5.482681
3450,WM_21891,2019-05-06 17:13:20,4.4009247
3451,WM_9745,2019-01-15 22:03:20,8.984829
3452,WM_18303,2019-03-26 05:03:20,5.427761
3453,WM_22367,2019-05-10 02:13:20,2.620484
3454,WM_4146,2018-12-04 10:13:20,9.109386
3455,WM_29424,2019-07-02 08:33:20,4.48912
3456,WM_16018,2019-03-06 00:03:20,7.91837
3457,WM_3436,2018-11-29 00:13:20,6.7678995
3458,WM_22185,2019-05-08 18:43:20,6.1630015
3459,WM_32125,2019-07-21 17:23:20,6.4189663
3460,WM_24425,2019-05-24 17:53:20,3.5901592
3461,WM_21418,2019-05-02 15:53:20,3.1003468
3462,WM_36502,2019-08-24 16:03:20,3.4019475
3463,WM_27923,2019-06-21 11:13:20,6.3161583
3464,WM_2290,2018-11-17 10:33:20,8.02014
3465,WM_8504,2019-01-07 00:43:20,4.8788066
3466,WM_26229,2019-06-09 01:03:20,5.669805
3467,WM_12427,2019-02-05 13:53:20,5.838979
3468,WM_7068,2018-12-27 21:23:20,11.056042
3469,WM_19350,2019-04-07 10:03:20,2.5755785
3470,WM_3638,2018-11-30 10:53:20,6.23591
3471,WM_9907,2019-01-17 02:43:20,9.359296
3472,WM_36159,2019-08-22 06:23:20,6.2105274
3473,WM_33898,2019-08-05 20:03:20,8.026126
3474,WM_1719,2018-11-13 08:33:20,5.9655833
3475,WM_24668,2019-05-26 11:33:20,5.1572285
3476,WM_13867,2019-02-16 03:23:20,8.377371
3477,WM_28409,2019-06-24 23:53:20,7.7590423
3478,WM_7223,2018-12-28 23:13:20,10.679165
3479,WM_196,2018-10-30 06:13:20,9.093012
3480,WM_4889,2018-12-09 21:03:20,5.568872
3481,WM_34629,2019-08-11 00:33:20,9.39866
3482,WM_4772,2018-12-09 01:23:20,10.048786
3483,WM_2785,2018-11-24 08:13:20,7.4915643
3484,WM_31911,2019-07-20 03:43:20,3.8144345
3485,WM_19508,2019-04-08 13:43:20,4.9144845
3486,WM_23651,2019-05-19 05:23:20,4.2340565
3487,WM_30594,2019-07-10 19:03:20,4.601012
3488,WM_37296,2019-09-01 05:23:20,4.650512
3489,WM_24851,2019-05-28 13:23:20,8.164679
3490,WM_23223,2019-05-16 05:13:20,5.0544224
3491,WM_22499,2019-05-11 02:13:20,4.8831053
3492,WM_3781,2018-12-01 16:13:20,4.563293
3493,WM_6424,2018-12-23 05:03:20,8.469484
3494,WM_39876,2019-09-19 16:03:20,7.7625504
3495,WM_3434,2018-11-28 23:53:20,8.124067
3496,WM_3932,2018-12-02 22:33:20,9.253898
3497,WM_32194,2019-07-22 05:13:20,4.4711404
3498,WM_16189,2019-03-07 05:13:20,8.882585
3499,WM_17276,2019-03-18 12:03:20,4.396696
3500,WM_24978,2019-05-29 13:23:20,4.6995006
3501,WM_30302,2019-07-08 16:13:20,5.085325
3502,WM_29787,2019-07-04 22:03:20,7.01934
3503,WM_22781,2019-05-13 03:13:20,4.4011188
3504,WM_17751,2019-03-21 21:53:20,4.889143
3505,WM_24495,2019-05-25 05:53:20,5.5370965
3506,WM_7927,2019-01-02 21:33:20,10.095269
3507,WM_10818,2019-01-23 23:53:20,10.961211
3508,WM_31055,2019-07-14 01:43:20,6.6087446
3509,WM_38912,2019-09-12 15:13:20,3.1330457
3510,WM_14085,2019-02-17 17:53:20,8.976961
3511,WM_28452,2019-06-25 07:33:20,6.172143
3512,WM_33824,2019-08-05 07:33:20,5.4575133
3513,WM_18517,2019-03-27 16:53:20,4.4505596
3514,WM_3112,2018-11-26 17:23:20,4.3895516
3515,WM_34344,2019-08-09 00:13:20,4.8160744
3516,WM_14634,2019-02-21 19:53:20,11.740697
3517,WM_35019,2019-08-13 18:13:20,6.419777
3518,WM_14873,2019-02-23 18:43:20,5.6504807
3519,WM_29535,2019-07-03 03:23:20,4.186467
3520,WM_26344,2019-06-09 20:53:20,6.4226193
3521,WM_4324,2018-12-05 17:53:20,9.64668
3522,WM_18800,2019-04-01 09:53:20,1.8451077
3523,WM_28652,2019-06-26 17:53:20,2.858119
3524,WM_434,2018-11-01 06:03:20,7.6040764
3525,WM_7773,2019-01-01 19:53:20,11.326586
3526,WM_36324,2019-08-23 09:53:20,3.9737275
3527,WM_3169,2018-11-27 03:13:20,6.3911057
3528,WM_30393,2019-07-09 09:23:20,3.1765482
3529,WM_24698,2019-05-26 16:33:20,5.659907
3530,WM_32929,2019-07-29 22:23:20,7.8747754
3531,WM_14549,2019-02-21 05:43:20,7.914331
3532,WM_21825,2019-05-06 06:13:20,5.4036446
3533,WM_25803,2019-06-05 19:43:20,5.8293514
3534,WM_32217,2019-07-22 09:03:20,2.711994
3535,WM_39598,2019-09-17 17:43:20,7.761597
3536,WM_106,2018-10-29 14:43:20,7.2003274
3537,WM_5003,2018-12-10 17:23:20,6.6114273
3538,WM_24719,2019-05-27 14:33:20,5.928
3539,WM_1302,2018-11-10 09:03:20,4.2939024
3540,WM_32997,2019-07-30 10:33:20,3.0232959
3541,WM_28117,2019-06-22 21:23:20,7.190519
3542,WM_21164,2019-04-30 21:33:20,4.406665
3543,WM_33712,2019-08-04 12:23:20,5.321318
3544,WM_28925,2019-06-28 17:53:20,3.5518827
3545,WM_4574,2018-12-07 15:03:20,8.529414
3546,WM_24710,2019-05-27 13:03:20,5.501629
3547,WM_14430,2019-02-20 09:13:20,6.440472
3548,WM_16691,2019-03-12 14:43:20,4.5644803
3549,WM_190,2018-10-30 05:13:20,8.348928
3550,WM_14139,2019-02-18 03:13:20,5.549388
3551,WM_7497,2018-12-30 21:03:20,10.527813
3552,WM_15810,2019-03-04 09:23:20,5.565702
3553,WM_21869,2019-05-06 13:33:20,5.575977
3554,WM_39751,2019-09-18 19:13:20,10.051991
3555,WM_30936,2019-07-13 05:43:20,6.0297647
3556,WM_19617,2019-04-15 04:53:20,1.5754758
3557,WM_9575,2019-01-14 15:43:20,7.630164
3558,WM_32177,2019-07-22 02:23:20,4.813424
3559,WM_5507,2018-12-16 08:53:20,6.406353
3560,WM_19288,2019-04-06 22:13:20,5.895557
3561,WM_16608,2019-03-11 20:53:20,2.9491086
3562,WM_32073,2019-07-21 08:33:20,3.503316
3563,WM_15461,2019-02-28 07:43:20,8.721063
3564,WM_22545,2019-05-11 09:53:20,2.503967
3565,WM_17028,2019-03-15 02:03:20,3.0530322
3566,WM_16301,2019-03-07 23:53:20,8.276241
3567,WM_7010,2018-12-27 10:23:20,8.501374
3568,WM_14725,2019-02-22 11:13:20,10.281735
3569,WM_35667,2019-08-18 20:03:20,8.2734
3570,WM_11860,2019-02-01 14:23:20,10.332448
3571,WM_24025,2019-05-21 19:43:20,5.286305
3572,WM_23911,2019-05-21 00:43:20,6.005394
3573,WM_6671,2018-12-25 01:13:20,10.63684
3574,WM_34818,2019-08-12 08:43:20,3.5620587
3575,WM_35471,2019-08-17 11:23:20,5.192536
3576,WM_8321,2019-01-05 17:03:20,6.179372
3577,WM_6056,2018-12-20 07:03:20,7.7221694
3578,WM_586,2018-11-02 08:53:20,6.234128
3579,WM_37207,2019-08-31 14:33:20,3.587988
3580,WM_25810,2019-06-05 20:53:20,8.49185
3581,WM_38360,2019-09-08 14:43:20,4.011569
3582,WM_27816,2019-06-20 17:03:20,5.028676
3583,WM_709,2018-11-05 12:03:20,6.2691684
3584,WM_10275,2019-01-19 20:03:20,13.038952
3585,WM_11589,2019-01-30 15:53:20,15.5273285
3586,WM_31555,2019-07-17 14:53:20,5.841339
3587,WM_26913,2019-06-14 02:03:20,6.0999694
3588,WM_10312,2019-01-20 02:13:20,11.278216
3589,WM_34596,2019-08-10 19:03:20,6.8550444
3590,WM_26305,2019-06-09 14:03:20,5.3587837
3591,WM_39889,2019-09-19 18:13:20,6.863546
3592,WM_3655,2018-11-30 18:33:20,2.8968415
3593,WM_5849,2018-12-18 20:33:20,10.647834
3594,WM_34358,2019-08-09 02:33:20,4.008887
3595,WM_14580,2019-02-21 10:53:20,10.397466
3596,WM_12062,2019-02-03 00:33:20,10.2698555
3597,WM_5548,2018-12-16 15:43:20,4.63004
3598,WM_13842,2019-02-15 23:13:20,7.9159904
3599,WM_25917,2019-06-06 15:13:20,4.235813
3600,WM_31775,2019-07-19 04:53:20,4.5245967
3601,WM_30420,2019-07-09 13:53:20,5.0782695
3602,WM_6804,2018-12-25 23:23:20,8.396963
3603,WM_5498,2018-12-16 06:53:20,7.257637
3604,WM_3539,2018-11-29 18:13:20,3.079726
3605,WM_3908,2018-12-02 18:33:20,3.7316513
3606,WM_16538,2019-03-10 13:43:20,7.5465875
3607,WM_40109,2019-09-22 01:03:20,6.63225
3608,WM_5491,2018-12-16 05:13:20,7.4060435
3609,WM_9464,2019-01-13 19:33:20,3.8791559
3610,WM_5532,2018-12-16 13:03:20,4.451044
3611,WM_20065,2019-04-19 23:13:20,7.1730127
3612,WM_25139,2019-05-30 21:33:20,4.274398
3613,WM_16106,2019-03-06 14:53:20,10.657793
3614,WM_21147,2019-04-30 18:43:20,3.297534
3615,WM_38527,2019-09-09 20:03:20,8.422277
3616,WM_5106,2018-12-11 11:43:20,8.154356
3617,WM_24671,2019-05-26 12:03:20,4.6747923
3618,WM_12842,2019-02-08 12:43:20,8.066138
3619,WM_5598,2018-12-17 00:03:20,9.493031
3620,WM_11557,2019-01-30 10:13:20,11.905502
3621,WM_10959,2019-01-24 23:43:20,7.479717
3622,WM_6441,2018-12-23 10:03:20,10.496285
3623,WM_20006,2019-04-19 13:23:20,3.1170478
3624,WM_11784,2019-02-01 01:23:20,7.3623137
3625,WM_9015,2019-01-10 16:03:20,4.486234
3626,WM_12087,2019-02-03 04:43:20,8.963973
3627,WM_16281,2019-03-07 20:33:20,7.01817
3628,WM_31434,2019-07-16 18:13:20,8.059458
3629,WM_36955,2019-08-27 20:13:20,2.5642433
3630,WM_10796,2019-01-23 19:53:20,10.551821
3631,WM_19786,2019-04-17 03:43:20,4.425322
3632,WM_38342,2019-09-08 11:43:20,3.405706
3633,WM_35307,2019-08-15 18:23:20,5.396418
3634,WM_12932,2019-02-09 04:03:20,6.9029098
3635,WM_38897,2019-09-12 12:43:20,2.7665966
3636,WM_18277,2019-03-26 00:43:20,3.8233986
3637,WM_22228,2019-05-09 01:53:20,1.6605504
3638,WM_1133,2018-11-08 20:43:20,6.8912873
3639,WM_31320,2019-07-15 22:33:20,8.394497
3640,WM_27756,2019-06-20 07:03:20,4.4529495
3641,WM_12863,2019-02-08 16:13:20,4.129875
3642,WM_13624,2019-02-14 06:33:20,9.17234
3643,WM_17673,2019-03-21 08:53:20,2.938715
3644,WM_282,2018-10-31 04:33:20,9.507983
3645,WM_31924,2019-07-20 06:13:20,4.9093156
3646,WM_18206,2019-03-25 10:43:20,2.9854708
3647,WM_37537,2019-09-02 21:33:20,7.0911055
3648,WM_32344,2019-07-23 06:23:20,3.7398295
3649,WM_7897,2019-01-02 16:33:20,13.662065
3650,WM_35982,2019-08-21 00:43:20,7.4409847
3651,WM_29962,2019-07-06 04:53:20,5.6728587
3652,WM_20783,2019-04-28 05:53:20,1.834974
3653,WM_26068,2019-06-07 17:43:20,6.8728733
3654,WM_4438,2018-12-06 15:33:20,8.763143
3655,WM_29413,2019-07-02 06:43:20,4.4616184
3656,WM_7895,2019-01-02 16:13:20,12.739816
3657,WM_34371,2019-08-09 04:43:20,4.1899996
3658,WM_29092,2019-06-29 23:33:20,7.8684087
3659,WM_16151,2019-03-06 22:53:20,9.265384
3660,WM_31849,2019-07-19 17:13:20,5.331194
3661,WM_164,2018-10-30 00:53:20,9.200496
3662,WM_38140,2019-09-07 02:03:20,9.188494
3663,WM_39495,2019-09-17 00:33:20,6.7807994
3664,WM_30374,2019-07-09 06:13:20,3.559081
3665,WM_3831,2018-12-02 00:33:20,6.440221
3666,WM_5901,2018-12-19 05:13:20,10.206041
3667,WM_9337,2019-01-12 22:13:20,3.7005672
3668,WM_10948,2019-01-24 21:53:20,8.566994
3669,WM_24749,2019-05-27 19:33:20,6.7141223
3670,WM_21894,2019-05-06 17:43:20,4.534658
3671,WM_33569,2019-08-03 12:03:20,5.9795203
3672,WM_21185,2019-05-01 01:03:20,3.8982732
3673,WM_35009,2019-08-13 16:33:20,5.349055
3674,WM_2649,2018-11-23 09:03:20,10.217864
3675,WM_29331,2019-07-01 16:33:20,6.5089145
3676,WM_5374,2018-12-15 09:33:20,3.6908226
3677,WM_38006,2019-09-06 03:43:20,5.5985365
3678,WM_25511,2019-06-02 21:43:20,5.1002717
3679,WM_3504,2018-11-29 11:43:20,3.6573129
3680,WM_6070,2018-12-20 09:23:20,9.888502
3681,WM_33568,2019-08-03 11:53:20,6.0346184
3682,WM_7791,2019-01-01 22:53:20,9.848082
3683,WM_27062,2019-06-15 03:13:20,4.900591
3684,WM_29301,2019-07-01 11:33:20,3.820221
3685,WM_36684,2019-08-25 22:43:20,7.7945075
3686,WM_12500,2019-02-06 02:33:20,9.204778
3687,WM_29948,2019-07-06 02:03:20,5.9469824
3688,WM_8052,2019-01-03 18:33:20,6.7202473
3689,WM_34175,2019-08-07 19:13:20,5.27904
3690,WM_18701,2019-03-29 18:43:20,4.038812
3691,WM_22050,2019-05-07 19:43:20,5.5776725
3692,WM_15649,2019-03-01 15:13:20,9.826622
3693,WM_39816,2019-09-19 06:03:20,4.2400026
3694,WM_26064,2019-06-07 17:03:20,6.2592278
3695,WM_31984,2019-07-20 16:33:20,3.672285
3696,WM_542,2018-11-02 00:53:20,5.131957
3697,WM_8726,2019-01-08 14:33:20,7.874138
3698,WM_21025,2019-04-29 22:13:20,3.6723297
3699,WM_6865,2018-12-26 10:13:20,9.939959
3700,WM_34095,2019-08-07 05:33:20,3.8315332
3701,WM_3286,2018-11-27 22:53:20,6.8027287
3702,WM_11409,2019-01-29 09:23:20,10.778605
3703,WM_19130,2019-04-05 16:33:20,2.6454997
3704,WM_20649,2019-04-27 07:33:20,3.7237527
3705,WM_2652,2018-11-23 09:33:20,11.301243
3706,WM_7367,2018-12-29 23:13:20,9.401536
3707,WM_27942,2019-06-21 14:23:20,5.369979
3708,WM_5165,2018-12-11 21:33:20,7.626731
3709,WM_16826,2019-03-13 14:43:20,1.7936679
3710,WM_34971,2019-08-13 10:13:20,4.147607
3711,WM_14881,2019-02-23 20:13:20,7.441737
3712,WM_27151,2019-06-15 18:33:20,6.0648584
3713,WM_12529,2019-02-06 07:23:20,9.150385
3714,WM_22373,2019-05-10 03:13:20,1.7014688
3715,WM_6960,2018-12-27 02:03:20,10.363393
3716,WM_1552,2018-11-12 04:33:20,2.9007132
3717,WM_25633,2019-06-03 22:13:20,4.045144
3718,WM_15996,2019-03-05 18:13:20,7.4088187
3719,WM_13908,2019-02-16 10:53:20,8.73633
3720,WM_23019,2019-05-14 19:03:20,5.5510993
3721,WM_30766,2019-07-12 01:13:20,8.1239805
3722,WM_18661,2019-03-28 18:03:20,2.585457
3723,WM_31875,2019-07-19 21:33:20,7.522415
3724,WM_18956,2019-04-04 06:23:20,2.984897
3725,WM_13696,2019-02-14 18:43:20,6.913933
3726,WM_10472,2019-01-21 05:13:20,8.095871
3727,WM_34869,2019-08-12 17:13:20,4.273348
3728,WM_26673,2019-06-12 05:43:20,5.105354
3729,WM_14458,2019-02-20 13:53:20,6.5343285
3730,WM_13725,2019-02-15 00:03:20,9.670922
3731,WM_27003,2019-06-14 17:03:20,6.4607577
3732,WM_9290,2019-01-12 14:23:20,5.4911838
3733,WM_11651,2019-01-31 02:13:20,9.430547
3734,WM_30520,2019-07-10 06:43:20,4.1538286
3735,WM_35024,2019-08-13 19:03:20,7.456314
3736,WM_27831,2019-06-20 19:33:20,6.719997
3737,WM_29882,2019-07-05 14:33:20,5.641354
3738,WM_28477,2019-06-25 11:43:20,5.8516006
3739,WM_33023,2019-07-30 14:53:20,4.0763025
3740,WM_36809,2019-08-26 19:53:20,4.9216638
3741,WM_5922,2018-12-19 08:43:20,8.217349
3742,WM_40085,2019-09-21 21:03:20,8.354977
3743,WM_35045,2019-08-13 22:33:20,8.957288
3744,WM_13246,2019-02-11 12:33:20,8.234175
3745,WM_2864,2018-11-24 21:23:20,4.3306646
3746,WM_25740,2019-06-05 09:03:20,3.5860367
3747,WM_37689,2019-09-03 22:53:20,7.648998
3748,WM_35116,2019-08-14 10:23:20,6.457781
3749,WM_18200,2019-03-25 09:43:20,3.0556626
3750,WM_38015,2019-09-06 05:13:20,4.078682
3751,WM_3078,2018-11-26 11:43:20,6.0209327
3752,WM_37586,2019-09-03 05:43:20,4.958593
3753,WM_32168,2019-07-22 00:53:20,5.0296774
3754,WM_22768,2019-05-13 01:03:20,5.925726
3755,WM_34263,2019-08-08 10:33:20,2.6630218
3756,WM_5115,2018-12-11 13:13:20,7.9587827
3757,WM_2888,2018-11-25 01:23:20,9.1907215
3758,WM_5887,2018-12-19 02:53:20,9.004837
3759,WM_17434,2019-03-19 15:43:20,2.4282985
3760,WM_8388,2019-01-06 04:13:20,8.203051
3761,WM_37421,2019-09-02 02:13:20,6.3410854
3762,WM_35128,2019-08-14 12:23:20,6.745585
3763,WM_40111,2019-09-22 01:23:20,5.597422
3764,WM_18040,2019-03-24 04:43:20,4.496433
3765,WM_9253,2019-01-12 08:13:20,2.939932
3766,WM_17998,2019-03-23 20:03:20,5.9825034
3767,WM_39344,2019-09-15 23:23:20,6.908214
3768,WM_20580,2019-04-26 20:03:20,5.0698667
3769,WM_8599,2019-01-07 16:43:20,4.9229217
3770,WM_1658,2018-11-12 22:13:20,4.5604043
3771,WM_24390,2019-05-24 09:53:20,4.432724
3772,WM_2035,2018-11-15 15:43:20,2.7679145
3773,WM_4866,2018-12-09 17:03:20,7.0832577
3774,WM_38578,2019-09-10 07:23:20,3.8754544
3775,WM_36760,2019-08-26 11:23:20,3.432442
3776,WM_13015,2019-02-09 18:13:20,3.3704267
3777,WM_25285,2019-06-01 00:33:20,4.4163885
3778,WM_35619,2019-08-18 12:03:20,5.2268295
3779,WM_10665,2019-01-22 21:03:20,10.392126
3780,WM_15292,2019-02-27 02:43:20,11.554202
3781,WM_7210,2018-12-28 21:03:20,9.299809
3782,WM_39939,2019-09-20 20:43:20,8.981245
3783,WM_4278,2018-12-05 10:13:20,5.501242
3784,WM_10591,2019-01-22 08:43:20,6.9106035
3785,WM_38879,2019-09-12 09:43:20,6.3767953
3786,WM_35980,2019-08-21 00:23:20,6.972371
3787,WM_4287,2018-12-05 11:43:20,5.289183
3788,WM_30273,2019-07-08 11:23:20,3.7528567
3789,WM_25520,2019-06-02 23:33:20,5.141984
3790,WM_13060,2019-02-10 02:23:20,7.6746325
3791,WM_31299,2019-07-15 19:03:20,8.733317
3792,WM_39875,2019-09-19 15:53:20,8.015642
3793,WM_5373,2018-12-15 09:23:20,2.8070915
3794,WM_21190,2019-05-01 01:53:20,3.4394176
3795,WM_18457,2019-03-27 06:43:20,3.3467326
3796,WM_38119,2019-09-06 22:33:20,9.124057
3797,WM_2576,2018-11-22 20:33:20,12.6381
3798,WM_12260,2019-02-04 09:43:20,9.168651
3799,WM_13231,2019-02-11 10:03:20,6.3579493
3800,WM_37607,2019-09-03 09:13:20,2.8626797
3801,WM_36592,2019-08-25 07:13:20,2.9880252
3802,WM_10806,2019-01-23 21:33:20,11.104948
3803,WM_3682,2018-11-30 23:13:20,2.413681
3804,WM_19778,2019-04-17 02:23:20,5.32034
3805,WM_14301,2019-02-19 07:53:20,7.3148694
3806,WM_6650,2018-12-24 21:43:20,10.2368145
3807,WM_5715,2018-12-17 20:33:20,3.4827871
3808,WM_6322,2018-12-22 07:43:20,9.161562
3809,WM_21515,2019-05-04 02:13:20,3.5122106
3810,WM_31688,2019-07-18 14:03:20,4.7102156
3811,WM_29163,2019-06-30 11:33:20,5.1606913
3812,WM_28734,2019-06-27 08:03:20,5.111931
3813,WM_7004,2018-12-27 09:23:20,7.802205
3814,WM_2787,2018-11-24 08:33:20,7.583915
3815,WM_35265,2019-08-15 11:23:20,3.961349
3816,WM_33062,2019-07-30 21:23:20,8.263657
3817,WM_8030,2019-01-03 14:53:20,6.8604884
3818,WM_22868,2019-05-13 17:43:20,5.449128
3819,WM_1887,2018-11-14 14:03:20,3.0494714
3820,WM_18157,2019-03-25 01:03:20,3.0348527
3821,WM_36297,2019-08-23 05:23:20,5.7207313
3822,WM_23036,2019-05-14 21:53:20,5.291116
3823,WM_3120,2018-11-26 18:43:20,3.1706805
3824,WM_39157,2019-09-14 15:53:20,2.4685683
3825,WM_30488,2019-07-10 01:13:20,8.259445
3826,WM_27325,2019-06-17 00:33:20,6.9961567
3827,WM_35656,2019-08-18 18:13:20,6.51216
3828,WM_13622,2019-02-14 06:13:20,8.635112
3829,WM_11581,2019-01-30 14:33:20,15.1198435
3830,WM_11109,2019-01-26 01:03:20,10.669028
3831,WM_37845,2019-09-05 00:53:20,5.5795975
3832,WM_26211,2019-06-08 21:43:20,6.6070786
3833,WM_37731,2019-09-04 05:53:20,4.1095405
3834,WM_15519,2019-02-28 17:23:20,10.387396
3835,WM_37968,2019-09-05 21:23:20,7.8733215
3836,WM_13772,2019-02-15 11:33:20,8.001938
3837,WM_18504,2019-03-27 14:33:20,2.7238884
3838,WM_22794,2019-05-13 05:23:20,1.4960325
3839,WM_5775,2018-12-18 06:43:20,9.394923
3840,WM_1762,2018-11-13 16:53:20,2.5059392
3841,WM_7995,2019-01-03 09:03:20,5.9439855
3842,WM_15736,2019-03-03 20:13:20,8.965639
3843,WM_11,2018-10-28 22:33:20,1.7606425
3844,WM_7011,2018-12-27 10:33:20,8.661931
3845,WM_5557,2018-12-16 17:13:20,4.6981454
3846,WM_33758,2019-08-04 20:03:20,8.555808
3847,WM_2574,2018-11-22 20:13:20,2.7174692
3848,WM_25182,2019-05-31 05:53:20,3.5307043
3849,WM_1598,2018-11-12 12:13:20,3.4746366
3850,WM_16076,2019-03-06 09:53:20,8.375618
3851,WM_775,2018-11-06 00:43:20,8.420834
3852,WM_12876,2019-02-08 18:23:20,4.4287243
3853,WM_16179,2019-03-07 03:33:20,9.207152
3854,WM_25972,2019-06-07 01:23:20,5.9463677
3855,WM_32036,2019-07-21 02:03:20,5.113453
3856,WM_22066,2019-05-07 22:23:20,6.8889017
3857,WM_13223,2019-02-11 08:43:20,4.092939
3858,WM_21489,2019-05-03 05:53:20,2.3201003
3859,WM_7820,2019-01-02 03:43:20,8.936471
3860,WM_8997,2019-01-10 13:03:20,5.3605833
3861,WM_25160,2019-05-31 01:33:20,3.5175104
3862,WM_14095,2019-02-17 19:33:20,9.3937645
3863,WM_13132,2019-02-10 15:43:20,6.098498
3864,WM_11718,2019-01-31 13:43:20,13.712979
3865,WM_220,2018-10-30 10:13:20,12.040731
3866,WM_13340,2019-02-12 04:43:20,9.076328
3867,WM_32517,2019-07-26 13:43:20,3.1869915
3868,WM_24341,2019-05-24 01:03:20,6.4556584
3869,WM_12765,2019-02-07 23:23:20,10.238753
3870,WM_4776,2018-12-09 02:03:20,11.347086
3871,WM_2916,2018-11-25 06:53:20,5.201467
3872,WM_39499,2019-09-17 01:13:20,5.8033905
3873,WM_27361,2019-06-17 07:23:20,3.4916196
3874,WM_7120,2018-12-28 06:03:20,6.948875
3875,WM_3016,2018-11-26 01:13:20,7.2558465
3876,WM_23404,2019-05-17 11:23:20,5.8107595
3877,WM_25040,2019-05-29 23:43:20,5.5244675
3878,WM_21783,2019-05-05 23:03:20,5.6395283
3879,WM_6579,2018-12-24 09:53:20,12.202544
3880,WM_33954,2019-08-06 05:33:20,6.9604235
3881,WM_4803,2018-12-09 06:33:20,10.418046
3882,WM_19006,2019-04-04 19:53:20,3.239151
3883,WM_32051,2019-07-21 04:33:20,6.9365788
3884,WM_660,2018-11-05 03:43:20,7.670527
3885,WM_26532,2019-06-11 04:33:20,3.690195
3886,WM_16741,2019-03-12 23:03:20,2.7114692
3887,WM_29045,2019-06-29 15:33:20,7.547239
3888,WM_32648,2019-07-27 11:53:20,4.9860897
3889,WM_14224,2019-02-18 18:33:20,6.147224
3890,WM_8163,2019-01-04 14:43:20,6.609835
3891,WM_9979,2019-01-17 14:43:20,11.299708
3892,WM_7338,2018-12-29 18:23:20,12.388231
3893,WM_21179,2019-05-01 00:03:20,4.273265
3894,WM_34734,2019-08-11 18:33:20,6.0490813
3895,WM_36888,2019-08-27 09:03:20,2.4847956
3896,WM_36399,2019-08-23 22:53:20,8.217342
3897,WM_23642,2019-05-19 03:53:20,5.256077
3898,WM_19747,2019-04-16 21:13:20,7.784522
3899,WM_27588,2019-06-18 22:33:20,7.9207993
3900,WM_16710,2019-03-12 17:53:20,5.2755446
