,tracking_id,datetime,windmill_generated_power(kW/h)
2094,WM_16167,2019-03-07 01:33:20,10.964011
2095,WM_12608,2019-02-06 20:33:20,10.832628
2096,WM_15494,2019-02-28 13:13:20,10.051112
2097,WM_24230,2019-05-23 06:03:20,4.8887515
2098,WM_36970,2019-08-27 22:43:20,4.473908
2099,WM_29867,2019-07-05 12:03:20,5.034418
2100,WM_6455,2018-12-23 12:23:20,10.5378065
2101,WM_22888,2019-05-13 21:03:20,3.823636
2102,WM_8911,2019-01-09 22:33:20,3.6959612
2103,WM_39046,2019-09-13 21:23:20,8.530243
2104,WM_14620,2019-02-21 17:33:20,10.751983
2105,WM_1555,2018-11-12 05:03:20,3.632564
2106,WM_18850,2019-04-03 01:23:20,3.1578014
2107,WM_7688,2019-01-01 05:03:20,8.062141
2108,WM_34716,2019-08-11 15:33:20,4.8545747
2109,WM_14927,2019-02-24 12:53:20,8.830216
2110,WM_16832,2019-03-13 15:43:20,2.2725954
2111,WM_9129,2019-01-11 11:23:20,7.507228
2112,WM_5346,2018-12-15 04:23:20,4.8105583
2113,WM_13146,2019-02-10 18:03:20,4.888861
2114,WM_28863,2019-06-28 07:23:20,3.1611054
2115,WM_5205,2018-12-12 04:13:20,11.047271
2116,WM_38553,2019-09-10 03:13:20,6.174589
2117,WM_1750,2018-11-13 14:43:20,2.9902744
2118,WM_5955,2018-12-19 14:13:20,10.253485
2119,WM_19723,2019-04-16 15:13:20,4.8526964
2120,WM_6692,2018-12-25 04:43:20,12.093398
2121,WM_16315,2019-03-08 02:13:20,11.430672
2122,WM_24499,2019-05-25 06:33:20,5.348058
2123,WM_27204,2019-06-16 03:33:20,6.449037
2124,WM_19643,2019-04-15 09:23:20,2.8429432
2125,WM_19463,2019-04-08 06:13:20,4.9923196
2126,WM_24371,2019-05-24 06:33:20,4.2439775
2127,WM_2638,2018-11-23 06:53:20,9.913165
2128,WM_9647,2019-01-15 03:43:20,8.14563
2129,WM_29137,2019-06-30 07:13:20,5.581696
2130,WM_10410,2019-01-20 18:53:20,9.936568
2131,WM_31725,2019-07-18 20:13:20,7.7599564
2132,WM_89,2018-10-29 11:53:20,9.6366625
2133,WM_16238,2019-03-07 13:23:20,7.1223335
2134,WM_7368,2018-12-29 23:23:20,9.5385275
2135,WM_10157,2019-01-19 00:03:20,9.697437
2136,WM_30517,2019-07-10 06:13:20,3.4671688
2137,WM_15067,2019-02-25 13:13:20,8.742307
2138,WM_15189,2019-02-26 09:33:20,9.60656
2139,WM_25855,2019-06-06 04:53:20,5.019022
2140,WM_14035,2019-02-17 09:33:20,5.6512113
2141,WM_8951,2019-01-10 05:13:20,9.474271
2142,WM_35150,2019-08-14 16:03:20,6.702802
2143,WM_9372,2019-01-13 04:03:20,1.8486426
2144,WM_24945,2019-05-29 07:43:20,4.174331
2145,WM_39636,2019-09-18 00:03:20,6.9331517
2146,WM_15900,2019-03-05 00:53:20,10.242723
2147,WM_5453,2018-12-15 22:43:20,5.759592
2148,WM_38069,2019-09-06 14:13:20,2.9482353
2149,WM_10489,2019-01-21 08:03:20,6.3876705
2150,WM_35383,2019-08-16 20:43:20,7.4887986
2151,WM_14838,2019-02-23 12:53:20,6.957807
2152,WM_29344,2019-07-01 18:53:20,6.8633027
2153,WM_8699,2019-01-08 10:03:20,7.6094565
2154,WM_31280,2019-07-15 15:53:20,7.352678
2155,WM_29604,2019-07-03 15:23:20,4.4941406
2156,WM_37903,2019-09-05 10:33:20,3.7328904
2157,WM_13453,2019-02-13 01:13:20,7.5762167
2158,WM_25117,2019-05-30 17:33:20,3.8283644
2159,WM_23627,2019-05-19 01:03:20,5.340523
2160,WM_23901,2019-05-20 23:03:20,6.107264
2161,WM_176,2018-10-30 02:53:20,5.671571
2162,WM_33435,2019-08-02 12:53:20,2.4523015
2163,WM_5513,2018-12-16 09:53:20,6.990156
2164,WM_21498,2019-05-03 07:33:20,1.620336
2165,WM_14533,2019-02-21 03:03:20,8.449993
2166,WM_16323,2019-03-08 03:33:20,7.9662924
2167,WM_30937,2019-07-13 06:03:20,5.5951376
2168,WM_4452,2018-12-06 17:53:20,7.208751
2169,WM_23858,2019-05-20 15:53:20,6.234902
2170,WM_21055,2019-04-30 03:13:20,3.2474015
2171,WM_35347,2019-08-16 14:43:20,6.3527517
2172,WM_24155,2019-05-22 17:33:20,7.931674
2173,WM_25932,2019-06-06 18:03:20,5.0665116
2174,WM_33200,2019-07-31 20:53:20,7.6752353
2175,WM_31470,2019-07-17 00:23:20,7.7618256
2176,WM_30308,2019-07-08 17:13:20,5.000338
2177,WM_28830,2019-06-28 01:53:20,5.329767
2178,WM_9637,2019-01-15 02:03:20,9.59264
2179,WM_13722,2019-02-14 23:33:20,10.327295
2180,WM_37795,2019-09-04 16:33:20,3.12307
2181,WM_36227,2019-08-22 17:43:20,4.3247185
2182,WM_20043,2019-04-19 19:33:20,4.8095436
2183,WM_25068,2019-05-30 04:33:20,4.7677226
2184,WM_4400,2018-12-06 09:03:20,5.1415625
2185,WM_30898,2019-07-12 23:13:20,8.097283
2186,WM_19363,2019-04-07 12:13:20,3.5952005
2187,WM_18893,2019-04-03 16:43:20,3.0283394
2188,WM_35027,2019-08-13 19:33:20,7.998485
2189,WM_21657,2019-05-05 02:03:20,6.1162686
2190,WM_38392,2019-09-08 20:03:20,7.918538
2191,WM_23823,2019-05-20 10:03:20,2.6604693
2192,WM_27088,2019-06-15 07:43:20,4.3002634
2193,WM_17450,2019-03-19 18:33:20,6.8739595
2194,WM_12766,2019-02-07 23:33:20,9.823095
2195,WM_11317,2019-01-28 18:03:20,16.091423
2196,WM_3032,2018-11-26 04:03:20,7.8208346
2197,WM_4874,2018-12-09 18:23:20,5.9058557
2198,WM_9261,2019-01-12 09:33:20,3.13827
2199,WM_17039,2019-03-15 04:03:20,1.6706468
2200,WM_4538,2018-12-07 08:23:20,8.844902
2201,WM_35056,2019-08-14 00:23:20,9.294585
2202,WM_6488,2018-12-23 17:53:20,10.887182
2203,WM_8749,2019-01-08 18:23:20,5.3719487
2204,WM_40145,2019-09-22 07:03:20,3.2315445
2205,WM_15210,2019-02-26 13:03:20,11.615099
2206,WM_13542,2019-02-13 16:13:20,5.8641376
2207,WM_29306,2019-07-01 12:23:20,4.695978
2208,WM_37122,2019-08-31 00:23:20,6.9773655
2209,WM_22276,2019-05-09 09:53:20,2.3481178
2210,WM_24172,2019-05-22 20:23:20,5.7602253
2211,WM_21075,2019-04-30 06:33:20,1.5551438
2212,WM_23305,2019-05-16 18:53:20,4.3237743
2213,WM_13958,2019-02-16 19:13:20,9.302528
2214,WM_28014,2019-06-22 02:53:20,6.1749988
2215,WM_21079,2019-04-30 07:13:20,1.6631483
2216,WM_17561,2019-03-20 13:33:20,3.390856
2217,WM_5791,2018-12-18 09:23:20,7.310886
2218,WM_35816,2019-08-19 21:03:20,7.531589
2219,WM_31165,2019-07-14 20:43:20,7.481129
2220,WM_18716,2019-03-30 04:13:20,4.402417
2221,WM_33717,2019-08-04 13:13:20,6.422862
2222,WM_34909,2019-08-12 23:53:20,7.6462445
2223,WM_34405,2019-08-09 10:23:20,3.1817474
2224,WM_15114,2019-02-25 21:03:20,9.639147
2225,WM_12579,2019-02-06 15:43:20,8.513283
2226,WM_19359,2019-04-07 11:33:20,2.9907737
2227,WM_20171,2019-04-22 11:53:20,5.5406303
2228,WM_36068,2019-08-21 15:03:20,5.051023
2229,WM_35702,2019-08-19 01:53:20,5.2775064
2230,WM_37383,2019-09-01 19:53:20,8.663648
2231,WM_8640,2019-01-07 23:53:20,8.180677
2232,WM_30626,2019-07-11 00:43:20,6.358691
2233,WM_25412,2019-06-02 03:03:20,5.118293
2234,WM_7106,2018-12-28 03:43:20,9.696467
2235,WM_6835,2018-12-26 04:33:20,8.174265
2236,WM_33216,2019-07-31 23:33:20,7.72987
2237,WM_35423,2019-08-17 03:23:20,5.167343
2238,WM_18698,2019-03-29 18:03:20,3.1815693
2239,WM_9983,2019-01-17 17:13:20,12.165655
2240,WM_33705,2019-08-04 11:13:20,4.638752
2241,WM_14681,2019-02-22 03:43:20,10.2346325
2242,WM_39478,2019-09-16 21:43:20,6.428341
2243,WM_21807,2019-05-06 03:13:20,6.1699233
2244,WM_25313,2019-06-01 06:03:20,3.7326205
2245,WM_14552,2019-02-21 06:13:20,9.136496
2246,WM_11767,2019-01-31 22:33:20,9.317006
2247,WM_24897,2019-05-28 21:23:20,8.194321
2248,WM_9295,2019-01-12 15:13:20,5.3323674
2249,WM_37723,2019-09-04 04:33:20,4.651994
2250,WM_20441,2019-04-25 18:23:20,4.8385715
2251,WM_7930,2019-01-02 22:03:20,11.573625
2252,WM_7536,2018-12-31 03:33:20,8.868259
2253,WM_10756,2019-01-23 13:13:20,9.837541
2254,WM_14918,2019-02-24 11:23:20,9.403591
2255,WM_32969,2019-07-30 05:23:20,5.4212847
2256,WM_17005,2019-03-14 22:13:20,3.7281883
2257,WM_34628,2019-08-11 00:23:20,9.674058
2258,WM_22201,2019-05-08 21:23:20,4.82574
2259,WM_3812,2018-12-01 21:23:20,13.52589
2260,WM_25173,2019-05-31 04:03:20,3.4100409
2261,WM_36578,2019-08-25 04:53:20,3.6941867
2262,WM_7689,2019-01-01 05:13:20,8.314024
2263,WM_5875,2018-12-19 00:53:20,10.359594
2264,WM_30945,2019-07-13 07:23:20,4.85446
2265,WM_24138,2019-05-22 14:43:20,4.4558
2266,WM_6005,2018-12-19 22:33:20,10.405523
2267,WM_29255,2019-07-01 03:43:20,4.7367616
2268,WM_35676,2019-08-18 21:33:20,8.320507
2269,WM_18033,2019-03-24 03:33:20,4.3194275
2270,WM_23939,2019-05-21 05:23:20,6.7682657
2271,WM_18185,2019-03-25 06:23:20,3.2583587
2272,WM_19663,2019-04-15 12:43:20,3.6270235
2273,WM_33033,2019-07-30 16:33:20,5.5446362
2274,WM_20763,2019-04-28 02:33:20,5.478942
2275,WM_9750,2019-01-15 22:53:20,9.711437
2276,WM_31253,2019-07-15 11:23:20,6.0647497
2277,WM_28228,2019-06-23 16:23:20,6.997522
2278,WM_3424,2018-11-28 22:13:20,8.48254
2279,WM_38746,2019-09-11 11:33:20,3.084966
2280,WM_16530,2019-03-10 12:23:20,6.9364367
2281,WM_32131,2019-07-21 18:23:20,6.876481
2282,WM_30041,2019-07-06 18:03:20,5.001213
2283,WM_11844,2019-02-01 11:43:20,14.2887945
2284,WM_29062,2019-06-29 18:23:20,8.567192
2285,WM_16443,2019-03-09 00:33:20,9.151745
2286,WM_222,2018-10-30 10:33:20,10.887677
2287,WM_36588,2019-08-25 06:33:20,4.0141835
2288,WM_14254,2019-02-18 23:33:20,10.190442
2289,WM_19102,2019-04-05 11:53:20,1.7088261
2290,WM_1252,2018-11-09 22:43:20,7.087569
2291,WM_34049,2019-08-06 21:33:20,7.1100554
2292,WM_30279,2019-07-08 12:23:20,3.6352649
2293,WM_20417,2019-04-25 14:23:20,4.389078
2294,WM_39395,2019-09-16 07:53:20,5.9545245
2295,WM_19067,2019-04-05 06:03:20,4.563318
2296,WM_25889,2019-06-06 10:33:20,3.2612727
2297,WM_36122,2019-08-22 00:03:20,7.882161
2298,WM_16370,2019-03-08 12:13:20,7.3479776
2299,WM_31102,2019-07-14 10:13:20,2.403988
2300,WM_3931,2018-12-02 22:23:20,9.244202
2301,WM_39060,2019-09-13 23:43:20,6.1153965
2302,WM_40014,2019-09-21 09:13:20,4.1012516
2303,WM_2915,2018-11-25 06:43:20,6.0785108
2304,WM_7444,2018-12-30 12:13:20,13.544751
2305,WM_12126,2019-02-03 11:13:20,10.9530735
2306,WM_27468,2019-06-18 01:33:20,7.362236
2307,WM_1483,2018-11-11 15:53:20,3.217251
2308,WM_37806,2019-09-04 18:23:20,1.6937486
2309,WM_38185,2019-09-07 09:33:20,2.5065188
2310,WM_29434,2019-07-02 10:13:20,3.3707275
2311,WM_12619,2019-02-06 22:23:20,13.040284
2312,WM_22608,2019-05-11 20:23:20,5.219618
2313,WM_17366,2019-03-19 03:23:20,3.3772416
2314,WM_13619,2019-02-14 05:43:20,8.724921
2315,WM_22307,2019-05-09 15:03:20,5.3518686
2316,WM_7241,2018-12-29 02:13:20,9.00417
2317,WM_17685,2019-03-21 10:53:20,3.4163258
2318,WM_14582,2019-02-21 11:13:20,11.682325
2319,WM_20792,2019-04-28 07:23:20,2.3069134
2320,WM_930,2018-11-07 05:23:20,2.7259393
2321,WM_30961,2019-07-13 10:03:20,5.354445
2322,WM_355,2018-10-31 16:43:20,5.3129625
2323,WM_25240,2019-05-31 16:13:20,4.3354483
2324,WM_22611,2019-05-11 20:53:20,5.414082
2325,WM_7147,2018-12-28 10:33:20,9.273634
2326,WM_25502,2019-06-02 20:03:20,5.315248
2327,WM_9349,2019-01-13 00:13:20,5.6099315
2328,WM_8167,2019-01-04 15:23:20,5.5432363
2329,WM_7386,2018-12-30 02:23:20,9.1830015
2330,WM_11626,2019-01-30 22:03:20,8.921
2331,WM_35311,2019-08-15 19:03:20,6.634947
2332,WM_16907,2019-03-14 04:13:20,7.686943
2333,WM_29933,2019-07-05 23:23:20,6.8542495
2334,WM_34510,2019-08-10 04:23:20,4.3149137
2335,WM_37418,2019-09-02 01:43:20,6.863112
2336,WM_16180,2019-03-07 03:43:20,9.195832
2337,WM_35454,2019-08-17 08:33:20,5.3053546
2338,WM_28651,2019-06-26 17:43:20,2.670005
2339,WM_18134,2019-03-24 21:13:20,5.695931
2340,WM_37080,2019-08-28 17:03:20,2.9595797
2341,WM_31763,2019-07-19 02:53:20,5.506872
2342,WM_7750,2019-01-01 16:03:20,11.0137615
2343,WM_15967,2019-03-05 13:23:20,7.592155
2344,WM_5452,2018-12-15 22:33:20,6.1693087
2345,WM_16187,2019-03-07 04:53:20,7.8581405
2346,WM_26643,2019-06-11 23:53:20,5.4514775
2347,WM_15223,2019-02-26 15:13:20,9.319068
2348,WM_20714,2019-04-27 18:23:20,4.8304386
2349,WM_32683,2019-07-27 17:43:20,7.6329284
2350,WM_29467,2019-07-02 15:53:20,4.1331043
2351,WM_5307,2018-12-14 21:43:20,8.106756
2352,WM_34215,2019-08-08 02:33:20,6.0690894
2353,WM_22044,2019-05-07 18:43:20,6.2766137
2354,WM_30035,2019-07-06 17:03:20,3.6641057
2355,WM_28415,2019-06-25 00:53:20,8.011127
2356,WM_7457,2018-12-30 14:23:20,10.8269415
2357,WM_36796,2019-08-26 17:43:20,3.1284795
2358,WM_22150,2019-05-08 12:23:20,6.2400813
2359,WM_20206,2019-04-22 17:43:20,3.3868837
2360,WM_5634,2018-12-17 06:33:20,5.378416
2361,WM_30101,2019-07-07 04:13:20,2.9616244
2362,WM_14264,2019-02-19 01:13:20,8.988661
2363,WM_35376,2019-08-16 19:33:20,7.058316
2364,WM_12029,2019-02-02 19:03:20,11.567669
2365,WM_36641,2019-08-25 15:33:20,2.655814
2366,WM_12714,2019-02-07 14:53:20,4.683889
2367,WM_29444,2019-07-02 12:03:20,4.7004666
2368,WM_25512,2019-06-02 21:53:20,4.245491
2369,WM_4681,2018-12-08 09:03:20,7.2059655
2370,WM_27826,2019-06-20 18:43:20,4.585392
2371,WM_1267,2018-11-10 01:13:20,4.06435
2372,WM_3273,2018-11-27 20:43:20,2.358623
2373,WM_11605,2019-01-30 18:33:20,15.15078
2374,WM_17939,2019-03-23 08:43:20,2.4272246
2375,WM_10950,2019-01-24 22:13:20,8.811355
2376,WM_13397,2019-02-12 15:53:20,5.8948092
2377,WM_10514,2019-01-21 12:13:20,14.685826
2378,WM_10004,2019-01-17 21:43:20,9.502176
2379,WM_5988,2018-12-19 19:43:20,15.110216
2380,WM_6076,2018-12-20 10:23:20,11.21539
2381,WM_628,2018-11-04 19:33:20,11.221451
2382,WM_30376,2019-07-09 06:33:20,3.35963
2383,WM_385,2018-10-31 21:53:20,6.4416394
2384,WM_94,2018-10-29 12:43:20,8.6768875
2385,WM_15230,2019-02-26 16:23:20,9.798364
2386,WM_13289,2019-02-11 19:43:20,3.5634134
2387,WM_24013,2019-05-21 17:43:20,5.892634
2388,WM_38361,2019-09-08 14:53:20,4.4124956
2389,WM_33246,2019-08-01 04:43:20,5.493759
2390,WM_30261,2019-07-08 08:23:20,6.353107
2391,WM_18138,2019-03-24 21:53:20,5.398407
2392,WM_24260,2019-05-23 11:13:20,6.441942
2393,WM_16103,2019-03-06 14:23:20,9.805903
2394,WM_4275,2018-12-05 09:43:20,4.508895
2395,WM_33970,2019-08-06 08:23:20,5.10401
2396,WM_38814,2019-09-11 22:53:20,7.1821747
2397,WM_5005,2018-12-10 17:43:20,5.4676495
2398,WM_8863,2019-01-09 14:23:20,7.7182374
2399,WM_15033,2019-02-25 07:13:20,9.843321
2400,WM_5889,2018-12-19 03:13:20,9.792483
2401,WM_10230,2019-01-19 12:33:20,12.723343
2402,WM_15884,2019-03-04 22:03:20,10.483485
2403,WM_26652,2019-06-12 01:33:20,5.9438076
2404,WM_35145,2019-08-14 15:13:20,7.0579314
2405,WM_14647,2019-02-21 22:03:20,8.530971
2406,WM_6861,2018-12-26 09:33:20,9.57889
2407,WM_6142,2018-12-20 21:23:20,11.100101
2408,WM_37127,2019-08-31 01:13:20,6.7424474
2409,WM_2446,2018-11-21 21:13:20,4.846126
2410,WM_23656,2019-05-19 06:13:20,3.7155766
2411,WM_27238,2019-06-16 09:33:20,3.3834686
2412,WM_32470,2019-07-24 03:33:20,3.3057458
2413,WM_13192,2019-02-11 01:43:20,6.9432273
2414,WM_143,2018-10-29 20:53:20,4.733866
2415,WM_232,2018-10-30 12:13:20,9.416909
2416,WM_6343,2018-12-22 11:23:20,6.4518
2417,WM_688,2018-11-05 08:33:20,7.3574896
2418,WM_18679,2019-03-28 22:33:20,3.7875216
2419,WM_32638,2019-07-27 10:13:20,4.3200283
2420,WM_9411,2019-01-13 10:43:20,5.9944367
2421,WM_1622,2018-11-12 16:13:20,3.362671
2422,WM_32024,2019-07-20 23:13:20,8.449384
2423,WM_36333,2019-08-23 11:23:20,2.845889
2424,WM_30002,2019-07-06 11:33:20,5.373338
2425,WM_29206,2019-06-30 19:33:20,7.483138
2426,WM_13769,2019-02-15 11:03:20,9.752536
2427,WM_8191,2019-01-04 19:23:20,6.0677624
2428,WM_860,2018-11-06 15:33:20,5.321133
2429,WM_18394,2019-03-26 20:13:20,2.9369016
2430,WM_22105,2019-05-08 04:53:20,3.9860177
2431,WM_35846,2019-08-20 02:03:20,4.223666
2432,WM_13255,2019-02-11 14:03:20,8.431879
2433,WM_6289,2018-12-22 02:13:20,8.375274
2434,WM_100,2018-10-29 13:43:20,8.351925
2435,WM_29055,2019-06-29 17:13:20,8.182964
2436,WM_29980,2019-07-06 07:53:20,4.1841173
2437,WM_12650,2019-02-07 03:43:20,8.234452
2438,WM_3915,2018-12-02 19:43:20,4.4787006
2439,WM_33523,2019-08-03 03:53:20,5.0973797
2440,WM_11260,2019-01-27 02:23:20,10.990252
2441,WM_12984,2019-02-09 12:53:20,5.1266394
2442,WM_24532,2019-05-25 12:03:20,4.268075
2443,WM_10470,2019-01-21 04:53:20,8.804021
2444,WM_12177,2019-02-03 19:53:20,8.385117
2445,WM_27279,2019-06-16 16:23:20,5.2011743
2446,WM_6278,2018-12-22 00:23:20,8.7980585
2447,WM_12485,2019-02-06 00:03:20,11.890844
2448,WM_2362,2018-11-17 22:43:20,2.4427714
2449,WM_18302,2019-03-26 04:53:20,5.684002
2450,WM_13439,2019-02-12 22:53:20,6.160807
2451,WM_35308,2019-08-15 18:33:20,5.029432
2452,WM_30231,2019-07-08 02:43:20,7.7433686
2453,WM_406,2018-11-01 01:23:20,6.352733
2454,WM_12742,2019-02-07 19:33:20,5.205059
2455,WM_21652,2019-05-05 01:13:20,5.9386854
2456,WM_11015,2019-01-25 09:23:20,8.369398
2457,WM_11690,2019-01-31 09:03:20,6.0043693
2458,WM_18322,2019-03-26 08:13:20,5.43983
2459,WM_17360,2019-03-19 02:23:20,2.938736
2460,WM_17294,2019-03-18 15:03:20,1.7312503
2461,WM_39045,2019-09-13 21:13:20,5.9481564
2462,WM_16162,2019-03-07 00:43:20,9.138082
2463,WM_32983,2019-07-30 08:13:20,5.3533263
2464,WM_3376,2018-11-28 14:13:20,3.9688048
2465,WM_3616,2018-11-30 07:13:20,10.540445
2466,WM_257,2018-10-30 16:23:20,7.5803723
2467,WM_36662,2019-08-25 19:03:20,5.011865
2468,WM_9994,2019-01-17 19:03:20,8.180292
2469,WM_39455,2019-09-16 17:53:20,5.213079
2470,WM_36822,2019-08-26 22:03:20,8.366313
2471,WM_23452,2019-05-17 19:23:20,6.2428718
2472,WM_11364,2019-01-29 01:53:20,10.732605
2473,WM_33430,2019-08-02 12:03:20,3.1687672
2474,WM_37217,2019-08-31 16:13:20,4.155141
2475,WM_18767,2019-03-31 12:33:20,3.435517
2476,WM_28401,2019-06-24 22:33:20,9.295695
2477,WM_30167,2019-07-07 15:33:20,2.5264854
2478,WM_2016,2018-11-15 12:33:20,2.8276958
2479,WM_39842,2019-09-19 10:23:20,3.379969
2480,WM_33699,2019-08-04 10:13:20,5.1844244
2481,WM_15176,2019-02-26 07:23:20,12.090229
2482,WM_3734,2018-12-01 08:23:20,5.9610405
2483,WM_15761,2019-03-04 00:23:20,9.9414015
2484,WM_29851,2019-07-05 09:23:20,2.6859324
2485,WM_6421,2018-12-23 04:33:20,8.475107
2486,WM_34487,2019-08-10 00:13:20,7.7670274
2487,WM_38858,2019-09-12 06:13:20,6.322786
2488,WM_22315,2019-05-09 17:33:20,6.7724996
2489,WM_1694,2018-11-13 04:13:20,7.842202
2490,WM_17419,2019-03-19 13:13:20,1.8768004
2491,WM_2978,2018-11-25 18:03:20,5.2199345
2492,WM_17547,2019-03-20 11:13:20,4.5625997
2493,WM_14088,2019-02-17 18:23:20,9.019309
2494,WM_22022,2019-05-07 15:03:20,4.0176177
2495,WM_30291,2019-07-08 14:23:20,3.8504608
2496,WM_18484,2019-03-27 11:13:20,2.3122606
2497,WM_13581,2019-02-13 22:43:20,7.690332
2498,WM_32989,2019-07-30 09:13:20,4.3930445
2499,WM_20995,2019-04-29 17:13:20,3.2451797
2500,WM_23267,2019-05-16 12:33:20,6.5541105
2501,WM_32369,2019-07-23 10:33:20,2.7555258
2502,WM_23048,2019-05-15 00:03:20,6.423594
2503,WM_24316,2019-05-23 20:43:20,6.764027
2504,WM_18207,2019-03-25 10:53:20,3.2051518
2505,WM_36186,2019-08-22 10:53:20,4.0903006
2506,WM_37193,2019-08-31 12:13:20,3.334735
2507,WM_7740,2019-01-01 14:23:20,10.499676
2508,WM_31967,2019-07-20 13:43:20,3.0578697
2509,WM_13492,2019-02-13 07:53:20,4.8658934
2510,WM_3651,2018-11-30 17:53:20,3.8773997
2511,WM_11974,2019-02-02 09:23:20,11.54866
2512,WM_1511,2018-11-11 20:43:20,2.8905306
2513,WM_20177,2019-04-22 12:53:20,5.3224716
2514,WM_35577,2019-08-18 05:03:20,5.6125593
2515,WM_22865,2019-05-13 17:13:20,4.7959967
2516,WM_2224,2018-11-16 23:33:20,3.0030856
2517,WM_3631,2018-11-30 09:43:20,6.7016296
2518,WM_12671,2019-02-07 07:13:20,8.34885
2519,WM_11615,2019-01-30 20:13:20,12.834767
2520,WM_19584,2019-04-09 04:53:20,4.0348263
2521,WM_10048,2019-01-18 05:03:20,9.367821
2522,WM_3675,2018-11-30 22:03:20,2.461619
2523,WM_8254,2019-01-05 05:53:20,6.5405283
2524,WM_26311,2019-06-09 15:03:20,6.4594646
2525,WM_3546,2018-11-29 19:23:20,1.7047513
2526,WM_39329,2019-09-15 20:43:20,7.5813637
2527,WM_27027,2019-06-14 21:13:20,7.888156
2528,WM_32758,2019-07-28 17:03:20,6.6351786
2529,WM_13535,2019-02-13 15:03:20,11.617479
2530,WM_10237,2019-01-19 13:43:20,10.34947
2531,WM_9091,2019-01-11 05:03:20,7.3034515
2532,WM_14238,2019-02-18 20:53:20,8.71665
2533,WM_723,2018-11-05 14:23:20,4.0464087
2534,WM_25449,2019-06-02 10:33:20,4.902739
2535,WM_35904,2019-08-20 11:43:20,4.524456
2536,WM_24636,2019-05-26 05:53:20,4.6678643
2537,WM_26099,2019-06-07 22:53:20,6.6460466
2538,WM_24079,2019-05-22 04:43:20,3.4221263
2539,WM_15330,2019-02-27 09:03:20,8.650772
2540,WM_2642,2018-11-23 07:43:20,9.9552555
2541,WM_9110,2019-01-11 08:13:20,8.06988
2542,WM_33363,2019-08-02 00:53:20,6.5085406
2543,WM_11517,2019-01-30 03:33:20,13.875979
2544,WM_37409,2019-09-02 00:13:20,8.03664
2545,WM_25204,2019-05-31 09:43:20,3.8226638
2546,WM_9705,2019-01-15 13:53:20,6.960307
2547,WM_32650,2019-07-27 12:13:20,5.5737596
2548,WM_24543,2019-05-25 13:53:20,6.0692673
2549,WM_5525,2018-12-16 11:53:20,5.484782
2550,WM_14150,2019-02-18 05:33:20,5.729247
2551,WM_3633,2018-11-30 10:03:20,7.791156
2552,WM_31227,2019-07-15 07:03:20,5.6162176
2553,WM_23211,2019-05-16 03:13:20,4.9048705
2554,WM_12525,2019-02-06 06:43:20,10.337516
2555,WM_8915,2019-01-09 23:13:20,3.6568336
2556,WM_4890,2018-12-09 22:23:20,6.596796
2557,WM_37368,2019-09-01 17:23:20,6.5241446
2558,WM_23930,2019-05-21 03:53:20,6.782228
2559,WM_970,2018-11-07 12:13:20,3.6084201
2560,WM_31099,2019-07-14 09:43:20,2.5978208
2561,WM_30442,2019-07-09 17:33:20,6.968709
2562,WM_4252,2018-12-05 05:43:20,5.824689
2563,WM_31941,2019-07-20 09:03:20,2.4006858
2564,WM_10812,2019-01-23 22:53:20,7.528967
2565,WM_3206,2018-11-27 09:23:20,8.515795
2566,WM_25971,2019-06-07 01:13:20,6.488065
2567,WM_9134,2019-01-11 12:13:20,6.0776205
2568,WM_21558,2019-05-04 09:23:20,2.1631289
2569,WM_17721,2019-03-21 16:53:20,2.4692192
2570,WM_36572,2019-08-25 03:53:20,4.5303836
2571,WM_39003,2019-09-13 14:13:20,2.4113736
2572,WM_14178,2019-02-18 10:53:20,7.938887
2573,WM_27144,2019-06-15 17:23:20,5.9180126
2574,WM_1256,2018-11-09 23:23:20,6.1547823
2575,WM_24385,2019-05-24 09:03:20,3.873343
2576,WM_11427,2019-01-29 12:23:20,12.224044
2577,WM_20381,2019-04-25 08:23:20,5.566815
2578,WM_12657,2019-02-07 04:53:20,8.1995945
2579,WM_8381,2019-01-06 03:03:20,8.633609
2580,WM_13036,2019-02-09 21:43:20,5.6132064
2581,WM_36181,2019-08-22 10:03:20,4.577659
2582,WM_29821,2019-07-05 04:03:20,5.74651
2583,WM_36020,2019-08-21 07:03:20,4.3916535
2584,WM_10091,2019-01-18 12:33:20,11.026823
2585,WM_18220,2019-03-25 13:03:20,2.693669
2586,WM_25190,2019-05-31 07:23:20,1.7102009
2587,WM_21774,2019-05-05 21:33:20,5.148455
2588,WM_29789,2019-07-04 22:23:20,7.406928
2589,WM_17473,2019-03-19 22:53:20,7.528452
2590,WM_3809,2018-12-01 20:53:20,10.098768
2591,WM_9257,2019-01-12 08:53:20,2.5414166
2592,WM_11087,2019-01-25 21:23:20,11.395672
2593,WM_34687,2019-08-11 10:33:20,4.191324
2594,WM_30524,2019-07-10 07:23:20,3.5439188
2595,WM_26411,2019-06-10 08:13:20,2.945912
2596,WM_31629,2019-07-18 03:53:20,6.287402
2597,WM_14429,2019-02-20 09:03:20,6.8855577
2598,WM_28213,2019-06-23 13:53:20,5.8400683
2599,WM_14087,2019-02-17 18:13:20,9.317467
2600,WM_8700,2019-01-08 10:13:20,7.4827986
2601,WM_11689,2019-01-31 08:53:20,5.9903502
2602,WM_2991,2018-11-25 20:13:20,4.2406397
